16.28413888	2.231245451	33.84988825	6.274233999	8.427257397
3.18353087	2.27043262	10.46642589	7.338955855	10.68106749
39.0707832	0.372585886	80.14549102	7.786997947	10.38100503
13.21503324	4.523977071	35.98264554	7.564352141	10.99619091
37.20972675	0.150294873	83.54577303	6.416749136	10.38100669
51.6393712	2.970498446	108.5753094	6.581360527	9.726749788
2.569037485	3.988980757	20.58282663	6.244759286	9.75399538
51.88488649	2.304936839	116.110503	7.895215591	8.555472491
4.736891483	0.737066505	15.30437612	5.621494771	9.267480048
10.34948729	0.920562579	34.12360828	5.593043961	10.20755429
3.444472859	0.258710361	25.98108067	6.129047117	9.114147254
35.89391866	0.480162896	86.15906058	5.321899503	9.261503907
13.9042216	2.332797188	28.54430088	5.427408696	8.642920605
51.88490817	2.522936348	117.1430439	5.343490897	8.226369483
40.70257703	3.081608039	85.77751458	6.984194244	9.519111157
11.25516525	2.394177261	30.89600916	6.489177657	10.79768104
14.05008248	4.386623218	42.78661276	7.933365544	9.608339373
12.67035711	2.794075332	40.31772906	7.636783838	9.242121823
8.795253797	0.099027909	22.75681904	6.763905431	9.886484749
42.84831695	3.734477034	103.764933	5.197619699	10.19966661
19.69284945	2.111961129	51.88856897	7.10126807	9.132438241
33.76766103	1.553627761	72.69435061	7.897432882	8.115347067
13.5680529	1.713745014	38.15592868	6.974700189	10.77488873
45.90724351	3.677817758	104.3830412	7.138536755	9.923484875
18.20393236	4.555557732	40.14864879	7.43403818	9.149793138
45.46051341	3.93843295	93.16663648	5.617393254	10.44343506
1.090181379	1.364890687	18.49384475	6.658649452	9.478460809
17.09479027	0.984397468	39.13817971	5.266998599	9.93878095
10.1725339	0.441216916	24.77553227	7.343303329	9.373236299
11.48662561	1.581597783	44.04880795	6.912383582	9.539586947
9.42887684	2.925956829	21.7568108	7.274461776	10.8012507
36.45363464	4.159594513	74.1233561	6.670466857	9.508963716
7.494192054	1.809856479	28.13237717	7.900933214	10.87311171
7.482164748	0.758121264	35.83608109	7.514917874	10.16678626
47.32347193	2.38397857	109.4011972	5.52852347	9.413565877
38.65656521	2.243113453	96.63983786	5.526442118	10.23557467
7.882733997	1.779858845	29.47429458	7.327677626	10.1285164
14.18229569	1.800092197	50.06859457	6.379688281	8.77077247
51.19679716	1.603499289	119.877473	7.325394239	8.158307277
20.02008996	4.053851618	46.46854187	5.732940149	8.854034721
51.46162564	2.386507388	113.2948606	6.628876116	8.365260045
10.17332626	3.425264064	24.57410735	5.148421241	8.006341686
17.98761513	1.227882456	48.72038188	5.865447599	10.31953259
18.65236223	1.864364498	49.12996052	7.617013263	9.49711832
50.97901679	0.770297884	106.508567	5.617546843	9.213387139
34.4340338	2.194128496	68.87150905	7.620442213	10.23245925
9.919218033	0.566622534	31.06576555	5.908543811	10.40731906
4.50405737	3.322708338	11.54930773	6.189795396	10.70963619
20.33556025	2.616790055	54.27667162	7.680575517	9.31941085
16.82164874	2.396135068	45.1339418	5.686088288	8.186975002
18.86181268	2.473635005	53.26238325	5.931268468	8.444436162
37.88050709	1.413620163	79.62877835	7.074074687	10.64217817
41.98046566	4.956714593	95.65365339	5.521202941	10.79822367
5.103197748	1.045125229	16.64728074	5.880127959	9.932333653
1.109376622	1.500492782	9.156203362	6.57370378	10.99305186
47.26628275	1.429752565	111.033728	6.555618201	9.569368527
7.044041997	0.843709867	19.13787303	6.012584666	8.252007541
38.46321158	1.662865566	79.68967348	7.230284226	10.80586061
5.253312631	1.897088431	14.58719297	7.338848614	10.5084926
48.61426121	1.778765383	98.00840512	5.478069384	8.359679235
1.804197688	1.119127149	7.765353064	6.203452402	10.35188157
41.09823295	2.636860228	95.06458216	5.011613879	8.500509495
11.96203279	0.747333817	39.22679962	5.070821627	8.389127241
50.29009734	1.553716769	120.5687125	6.019128806	9.839372688
4.858163681	4.533813229	20.09816655	7.819303946	10.83565784
11.01905576	1.282867959	31.50262416	5.664728089	10.66752789
39.01384815	1.561213489	78.11116877	7.446238797	9.95251833
2.287714944	1.895516378	13.49931886	5.839377083	9.47310698
49.41177292	4.637881692	98.34212969	7.953247493	10.44926233
11.75300588	1.615160088	25.2058054	6.908217035	8.907429903
46.3568207	2.914769983	97.0213443	7.885755616	9.201683384
33.04491892	1.019198746	70.45417319	5.011486084	9.497365188
33.98103967	1.197794804	80.50002979	5.583825371	9.147674445
32.91339942	1.116174154	70.76041867	6.204317247	9.893541556
6.648583915	2.248876521	18.4714547	5.423845735	8.059803785
38.38643596	3.067893712	79.61029625	6.775675765	8.505063102
17.87471714	0.000712466	41.8775214	6.086727743	9.210893859
16.87061869	2.931982466	47.48376617	7.973810307	8.079522085
32.79590838	0.186294988	83.60408889	5.320714708	8.85721761
11.49615589	1.302535603	32.28978065	6.280515972	9.020909638
21.88252039	3.865934111	43.35179029	7.06301276	9.987556423
41.76630399	3.058097402	98.01225469	7.052026148	9.316450751
13.67855405	3.381208341	32.35979156	6.606843633	9.016253828
36.68950349	3.054477299	83.81246617	5.881011641	9.260770669
6.802210221	0.039027752	16.10502373	5.611540362	8.62014433
41.59616433	4.485500597	92.65845208	5.802816654	9.249221526
47.55046607	3.394248471	110.8930839	7.630677391	9.052886033
41.50359584	1.600208064	89.70965972	5.473275871	9.28142133
49.99380226	1.339488101	113.825461	5.015955723	9.83508576
15.22439227	4.974154146	46.07077849	5.511651469	9.129772877
46.21772411	4.793547365	109.4577545	5.067178234	9.909131911
38.80604035	4.917355694	77.27905821	6.258383725	8.412711316
41.80501882	1.667500032	94.77641166	7.517400183	9.949477371
12.19692466	3.097251986	40.07386056	7.402674336	10.82695307
40.68895877	2.970424561	91.7552452	7.504922443	9.043401069
21.72746478	1.050928853	49.41402289	7.889416662	10.14479274
43.27830678	3.282548761	86.07365519	5.685504582	8.055230262
12.78802181	4.983525481	39.22050912	5.134913291	8.367186713
20.52129148	3.732382236	57.01206681	6.109816881	9.401125089
4.929636626	0.640748666	23.06851807	5.541901359	8.69471658
14.77798011	3.480797953	32.95707824	5.981418844	10.13971379
15.34403973	1.708681515	48.5023104	7.98090718	8.431765244
44.87651317	0.44762522	97.31291923	5.94745193	10.83628036
43.13085067	3.783695743	88.83575135	5.68451581	8.31956947
43.25443489	0.161724759	94.1603423	6.079348207	8.623074625
6.207474659	0.720021867	24.58379245	5.765539257	8.348257905
13.67077604	3.493754779	28.08699342	7.969660374	10.3033037
50.90758697	3.127436319	118.9276868	6.450366308	10.0611118
3.407501379	4.982476216	9.891336629	6.192634045	10.73651751
35.38052859	1.893105959	82.87316541	5.128550117	9.403953086
8.760439723	3.415825591	33.45378588	7.573215145	8.243717719
20.40736147	3.138601404	47.20809054	6.723955845	10.26253448
5.423764494	1.64937426	28.28744239	7.312155322	9.625446014
35.51653975	4.040076154	84.683316	5.988857153	8.296016918
43.83432452	1.473495265	108.220158	7.516973364	10.50317575
4.937382671	4.421475332	26.06730695	7.292269537	9.85111633
19.70737421	1.053708738	59.18678801	7.181419945	9.252805284
32.70575203	3.903353072	80.32689661	7.036488533	9.271362733
38.13802176	0.261570683	77.33597559	7.308085768	8.944428997
38.74471727	2.069504672	80.0223385	5.245312236	10.02431747
20.2496969	4.729700649	40.80406427	7.706937759	8.639559367
22.23600912	0.629683381	50.19396453	5.20954048	9.478125245
34.52187072	3.450670683	88.66465949	6.355881787	10.67106628
43.96378138	2.849863231	100.3886231	7.584706328	9.111166235
35.75705053	3.670645609	78.84472221	6.418810502	9.479453068
15.88583148	0.393665445	40.5485401	5.921884987	9.330544474
20.33444467	1.885211275	53.5530928	5.984484908	10.73465678
50.72691071	1.686186306	104.398862	7.8030795	8.090677436
42.27719233	3.277553278	106.2171678	7.62687592	10.97765665
34.4822413	0.872756871	67.26913052	7.013522282	9.836595151
40.91759865	3.177293782	81.89274849	5.549857105	10.99843484
6.073411162	1.72930393	15.62676643	7.094175625	9.269519487
50.44844496	3.389134807	106.5556609	5.946052604	8.015931644
15.87144428	3.937423143	35.96404695	5.590005694	9.64124885
46.1892702	0.314589684	97.36352395	7.378382792	8.399360154
32.15123056	4.848157867	80.60847149	5.00787201	9.749864319
40.19562877	1.184822992	96.78650785	6.484780948	10.07633101
18.74133108	1.106264253	42.58102927	5.416910043	10.37597262
14.50025438	3.376684492	34.82102453	6.212129526	9.203868202
47.78557905	0.567203112	114.5939975	6.623786336	9.834866478
8.139628443	3.837393648	38.6831858	7.806552098	10.31424107
48.78871231	2.434972259	113.6436408	5.204895385	9.446457074
20.07017302	2.814603183	62.20067521	6.52222989	9.695126557
20.51799331	3.992250463	51.49773226	5.903815586	8.10266823
45.57243384	1.321402005	107.1118517	6.303751038	8.124562795
41.23678415	2.927377785	82.97855695	7.835522618	8.269263027
14.70274765	2.952314644	34.70878339	5.941349462	8.282667511
9.514498027	4.136893165	29.08464992	7.145032503	9.236343548
48.70401081	3.489433795	105.1484734	5.819272199	10.20726367
34.18708858	0.774610572	76.0931635	5.754029261	9.355778476
43.40217614	3.342577651	91.73802181	7.983542703	8.963567302
40.49912394	4.683770784	85.89946879	5.186780149	10.44949025
35.76766713	0.71209502	72.05335478	5.422512466	9.971069076
43.69767439	0.53912999	106.6360137	6.019753339	10.0807736
48.26627247	4.664593529	99.57698185	7.372798549	9.837407046
8.956532492	3.512766433	23.33904664	6.533338327	10.11103173
44.82988099	1.218655	93.20538816	6.923504403	9.389553803
41.06103016	4.743554869	96.87908319	6.773628606	8.763276963
36.99556348	1.030833367	89.39346476	5.973737444	10.26369708
46.60484629	0.819699556	112.359082	7.774256322	10.05189598
20.01719249	0.66096789	30.04490627	5.982642122	10.91295787
21.06468875	4.617085188	22.0941858	5.955045123	9.909262368
60.0871006	2.473659175	68.02492305	7.9990653	9.444299212
60.07707602	3.373237045	112.0074131	7.198059173	8.113584905
20.06102745	0.105850364	30.03599387	5.867786248	9.869515432
45.08666477	0.29699811	120.0926413	5.492671418	9.510630961
48.05574078	1.190218758	122.0473939	6.320692104	9.042653884
30.01531797	1.837707443	118.0484545	6.408277555	9.410903692
10.04012352	1.668001522	60.04520346	6.388562862	10.47257524
12.09677846	4.473260763	62.04643874	6.807535111	8.665094938
